Date	Time	GlobRad	Tair	Rhair	Windspeed
08/07/2022	17	253.5	15.6	76.5	4
08/07/2022	18	235.8	15.2	77.8	4.3
08/07/2022	19	94.3	14.6	79.7	4.3
08/07/2022	20	21.8	14.2	84.8	3.7
08/07/2022	21	0.8	14.1	88.3	3.7
08/07/2022	22	0.2	14.1	91.5	3.7
08/07/2022	23	0	14.3	91.8	3.6
09/07/2022	0	0	14.2	93.5	3.4
09/07/2022	1	0.1	14.1	93.6	3.8
09/07/2022	2	0	14	93.6	3.6
09/07/2022	3	0.8	13.6	93.6	3.4
09/07/2022	4	16.2	13.4	92.5	3.7
09/07/2022	5	102.4	13.3	85.7	3.2
09/07/2022	6	256.6	13.9	82.3	4.1
09/07/2022	7	289.3	14.2	73.3	4.9
09/07/2022	8	296.8	13.5	82.1	4.8
09/07/2022	9	530.9	15	61.1	5.8
09/07/2022	10	498.9	15.2	66.3	5.5
09/07/2022	11	321.9	14.9	66.7	5.4
09/07/2022	12	550	15.2	63.9	6
09/07/2022	13	601.4	15.5	60.9	6
09/07/2022	14	486.3	15.3	62.3	6.1
09/07/2022	15	494.9	15.4	62.2	6.2
09/07/2022	16	319.7	14.9	63.1	6.5
09/07/2022	17	269	14.7	65.3	5.7
09/07/2022	18	269.6	14.5	68	5.3
09/07/2022	19	109.6	13.6	71.1	5.8
09/07/2022	20	19.2	12.7	74.5	4.8
09/07/2022	21	2.5	12.1	79.2	4.2
09/07/2022	22	0	11.6	83.6	4
09/07/2022	23	0	11.4	86.3	3.9
10/07/2022	0	0	11.1	88.9	3.8
10/07/2022	1	0	10.7	90.7	3.3
10/07/2022	2	0	10.5	93.2	2.7
10/07/2022	3	0.9	10.4	94.3	2.8
10/07/2022	4	22.5	10.8	94.6	2.5
10/07/2022	5	99.7	11.3	94.3	2.4
10/07/2022	6	168.5	12	91.5	3.3
10/07/2022	7	438.1	13.4	84.6	3.7
10/07/2022	8	519	14.7	76.6	3.7
10/07/2022	9	637.3	15.8	68.9	3.6
10/07/2022	10	780.4	16.9	61.7	3.5
10/07/2022	11	856.1	17.5	55.4	3.8
10/07/2022	12	882.9	18	56	3.7
10/07/2022	13	875.7	18.5	54.1	3.4
10/07/2022	14	672.2	18.7	52.9	3.2
10/07/2022	15	503	18.3	55	3.1
10/07/2022	16	343.8	17.6	59.3	3.2
10/07/2022	17	453.2	18	58.8	2.9
10/07/2022	18	270.7	17.5	60.2	3.1
10/07/2022	19	156	15.9	70.9	3.2
10/07/2022	20	45.6	14	82.4	2.3
10/07/2022	21	1.6	12.2	90.9	1.8
10/07/2022	22	0	11.1	93.2	1.4
10/07/2022	23	0	10.3	94.1	0.8
11/07/2022	0	0	9.6	94	0.2
11/07/2022	1	0.3	9.4	94	0.6
11/07/2022	2	0	9.3	94	0.8
11/07/2022	3	0.8	8.5	94	0.1
11/07/2022	4	14.7	7.9	95	0
11/07/2022	5	143.6	9.5	95.2	1
11/07/2022	6	285.8	11.9	94.9	1.4
11/07/2022	7	412.9	13.7	86.7	1.3
11/07/2022	8	545.3	15.5	76.4	1.4
11/07/2022	9	662	17.3	64.6	1.7
11/07/2022	10	758.8	18.6	58.3	1.6
11/07/2022	11	827.3	20	53.5	1.6
11/07/2022	12	839.9	21.2	47.2	1.9
11/07/2022	13	820.4	21.9	46.8	1.8
11/07/2022	14	737.4	22.6	46.1	2
11/07/2022	15	624.5	23.1	45.9	2.1
11/07/2022	16	537.6	22.8	49.8	2.7
11/07/2022	17	424.2	21.4	58.9	3.5
11/07/2022	18	285.3	19.7	66.5	3
11/07/2022	19	131.4	18.6	69.3	2.6
11/07/2022	20	22.1	16.4	82.3	1.8
11/07/2022	21	1.4	14.9	92.1	1.5
11/07/2022	22	0	14.2	94.6	2.5
11/07/2022	23	0	14	94.7	1.8
12/07/2022	0	0	13.2	94.7	1.5
12/07/2022	1	0	12.7	94.7	1.7
12/07/2022	2	0	12	94.7	1.2
12/07/2022	3	1.9	11.7	94.6	1.3
12/07/2022	4	32.4	12.1	94.7	1.3
12/07/2022	5	108.1	13.2	94.7	1.8
12/07/2022	6	137.1	14.3	94.5	1.6
12/07/2022	7	228.6	15.7	85.8	1.9
12/07/2022	8	453.6	17.5	72.1	2.4
12/07/2022	9	666.3	19.5	62.1	2.8
12/07/2022	10	711.5	21.1	58.4	2.7
12/07/2022	11	749.4	22.5	55.3	3.1
12/07/2022	12	714.3	23.5	50.8	3.6
12/07/2022	13	443	22.7	51.8	3.6
12/07/2022	14	532.3	23	50.3	3.3
12/07/2022	15	363.1	22.8	48.4	3.3
12/07/2022	16	230.9	21.4	50.4	2.9
12/07/2022	17	138.2	20.6	55	2.6
12/07/2022	18	105.4	20.4	63	2.3
12/07/2022	19	39.4	19.6	74.5	1.7
12/07/2022	20	10.1	18.6	85.5	2.1
12/07/2022	21	0.9	17.9	90.1	1.6
12/07/2022	22	0	17.4	92.4	1.6
12/07/2022	23	0	16.9	92.5	2
13/07/2022	0	0.1	16.7	92.5	2.1
13/07/2022	1	0	16.5	92.5	2.2
13/07/2022	2	0	16.2	92.5	2
13/07/2022	3	0.8	15.3	92.8	1.8
13/07/2022	4	20.3	15.1	94.7	2.3
13/07/2022	5	67.8	15.3	94.7	2.1
13/07/2022	6	244.5	15.8	94.6	2.2
13/07/2022	7	400.8	17.7	84.5	2.9
13/07/2022	8	446.3	19.6	71.9	3.4
13/07/2022	9	500.9	20.2	67.6	4
13/07/2022	10	471.5	20.8	62.5	4.6
13/07/2022	11	724.9	20.9	67.1	4.9
13/07/2022	12	764.4	20.8	59	5.6
13/07/2022	13	696.3	18.6	67.5	5.6
13/07/2022	14	754.6	18.7	62.2	5.8
13/07/2022	15	556.9	18.2	59.3	5.4
13/07/2022	16	534.3	17.6	57.1	5.6
13/07/2022	17	454.1	16.8	59.5	5.5
13/07/2022	18	225	15.7	62.9	5.4
13/07/2022	19	120.6	14.9	66	5.3
13/07/2022	20	27	14.1	72	4
13/07/2022	21	1.2	13.4	81.1	3.7
13/07/2022	22	0.1	13.1	84.3	3.1
13/07/2022	23	0.2	12.4	88	2.5
14/07/2022	0	0	12.5	90.1	2.3
14/07/2022	1	0.1	12.6	91.6	2.8
14/07/2022	2	0	12.4	92.2	2.5
14/07/2022	3	0.5	12	93.1	1.8
14/07/2022	4	11.5	12.1	93.5	1.9
14/07/2022	5	82.7	12.6	93.5	2.4
14/07/2022	6	197.3	13.6	89.2	2.7
14/07/2022	7	316.4	14.5	81.6	2.9
14/07/2022	8	300.4	14.3	81.3	3.9
14/07/2022	9	482.7	14.1	88	3.7
14/07/2022	10	334.8	13.6	89	4
14/07/2022	11	549.7	14.6	76.2	4.8
14/07/2022	12	566	15.6	66.5	4.9
14/07/2022	13	618.2	15.8	65.6	5.2
14/07/2022	14	409.8	15.1	72.3	5
14/07/2022	15	562.7	15.9	61.6	5.4
14/07/2022	16	444.2	15.3	58.1	6
14/07/2022	17	399.1	14.8	56.9	6.3
14/07/2022	18	240.2	14.1	62.1	5.3
14/07/2022	19	90.2	13.2	67.7	5
14/07/2022	20	39.4	12.7	70.6	5.2
14/07/2022	21	1.4	12.5	73.8	4.7
14/07/2022	22	0	12.5	75	4.4
14/07/2022	23	0	12	77.5	4.2
15/07/2022	0	0	11.6	82.9	3.9
15/07/2022	1	0	11.4	86.6	4.1
15/07/2022	2	0	11.2	88.8	3.7
15/07/2022	3	0.2	11	91.1	3.5
15/07/2022	4	16.7	10.9	90.8	3.2
15/07/2022	5	106.2	11	91.4	2.6
15/07/2022	6	254.6	12.3	81.8	3.4
15/07/2022	7	385.7	13.3	70.5	4.8
15/07/2022	8	520.1	14.4	61.6	4.7
15/07/2022	9	600.5	15.1	57.4	5.6
15/07/2022	10	629.8	15.5	60	5.4
15/07/2022	11	419.7	15.1	66.7	5
15/07/2022	12	561.7	15.9	63.9	5.2
15/07/2022	13	489.4	15.9	62	5.3
15/07/2022	14	653	16.4	64	5.4
15/07/2022	15	296.2	15.3	68.4	4.8
15/07/2022	16	323.6	15.5	69.1	4.7
15/07/2022	17	371.3	15.6	68.1	4.3
15/07/2022	18	115.1	15.1	70.5	3.4
15/07/2022	19	73.8	14.7	71.6	3
15/07/2022	20	24.7	14	77.4	2.2
15/07/2022	21	2.4	13.5	86.5	2.8
15/07/2022	22	0.3	13.1	92	3.5
15/07/2022	23	0.1	12.5	90.3	3.3
16/07/2022	0	0	12	88.3	2.7
16/07/2022	1	0	11.1	91.7	2.8
16/07/2022	2	0	10.7	90.3	2.7
16/07/2022	3	0.1	10.2	93.3	2.7
16/07/2022	4	12.2	10.1	94.3	2.9
16/07/2022	5	45.4	10.9	89.8	3.8
16/07/2022	6	238.2	12.2	83	4.4
16/07/2022	7	369.6	13.4	77.5	4.2
16/07/2022	8	515.6	14.5	68.7	5
16/07/2022	9	655.7	15.7	62.8	4.5
16/07/2022	10	764.4	16.8	59.2	4.3
16/07/2022	11	847	17.3	57.7	4.8
16/07/2022	12	833.4	17.6	58.6	4.5
16/07/2022	13	835.6	17.7	55.9	4.7
16/07/2022	14	833.3	17.2	57.2	4.8
16/07/2022	15	670.5	16.6	57.8	4.9
16/07/2022	16	475.7	16.2	60	4.8
16/07/2022	17	203.8	15	63.3	5.1
16/07/2022	18	208.5	14.7	66.2	4.6
16/07/2022	19	95.2	13.9	69.6	4.3
16/07/2022	20	24.5	13.2	77.7	3.8
16/07/2022	21	0.2	12.4	83.7	3.5
16/07/2022	22	0	12.2	87.5	3.4
16/07/2022	23	0	12.3	88.3	3.8
17/07/2022	0	0	11.8	91.7	3.5
17/07/2022	1	0	11.4	93.4	3.3
17/07/2022	2	0.1	11.9	93.3	4.2
17/07/2022	3	0.6	12.2	92.4	3.9
17/07/2022	4	10	12.6	89.1	4
17/07/2022	5	39.3	12.7	88	3.7
17/07/2022	6	115.3	13	87.7	3.7
17/07/2022	7	295	13.9	85.7	4.2
17/07/2022	8	511.4	15.3	77.5	4.9
17/07/2022	9	585.1	16.2	70.7	5.4
17/07/2022	10	450	16.5	75.6	4.9
17/07/2022	11	435.2	16.8	77.7	3.9
17/07/2022	12	404.2	17.6	71.2	3.3
17/07/2022	13	713.1	19.4	62.6	3.8
17/07/2022	14	738.6	20	62.1	4.4
17/07/2022	15	590.6	20	63.4	4
17/07/2022	16	236.6	19.4	67	3.4
17/07/2022	17	184.3	18.6	73	3.6
17/07/2022	18	107.7	17.6	80.3	3.4
17/07/2022	19	41.4	17.1	85.8	3.3
17/07/2022	20	11.2	16.4	92.7	2.4
17/07/2022	21	0.8	16	94.4	2.4
17/07/2022	22	0	15.7	94.8	2.4
17/07/2022	23	0	15.5	94.8	2.1
18/07/2022	0	0	15.1	94.8	2.2
18/07/2022	1	0.1	14.9	94.7	2.1
18/07/2022	2	0.1	14.8	94.7	2.3
18/07/2022	3	0.1	15.2	94.8	2.1
18/07/2022	4	3.6	15.1	94.7	1.8
18/07/2022	5	11.8	15.1	94.7	1.8
18/07/2022	6	49.5	15.2	94.7	2
18/07/2022	7	68.8	15.7	94.8	2.3
18/07/2022	8	97.9	16.2	93.7	3
18/07/2022	9	84.7	16.7	88	2.6
18/07/2022	10	111.6	17.5	87.5	2.2
18/07/2022	11	214.4	18.6	84.1	2.3
18/07/2022	12	308.1	21	69.9	1.9
18/07/2022	13	607.9	22.2	59.5	3.5
18/07/2022	14	581.2	23.6	55.6	4
18/07/2022	15	586.5	23.8	55.9	3.8
18/07/2022	16	514.4	24.1	55.4	3.7
18/07/2022	17	390.3	23.7	52.4	3.3
18/07/2022	18	237.5	22.8	56.6	2.6
18/07/2022	19	118.4	21.5	64.6	2.3
18/07/2022	20	24.3	19.7	77.4	1.3
18/07/2022	21	1.2	18.1	85.2	1.1
18/07/2022	22	0	16.9	91	1.3
18/07/2022	23	0	16	93.4	1.7
19/07/2022	0	0	15.3	93.6	1.7
19/07/2022	1	0	14.7	93.6	1.5
19/07/2022	2	0	14.3	93.5	1.2
19/07/2022	3	0.5	13.8	93.5	0.7
19/07/2022	4	15.2	13.1	94.4	0.8
19/07/2022	5	77.7	12.9	94.8	0.8
19/07/2022	6	196.7	14	94.8	0.4
19/07/2022	7	294.3	15.6	94.8	1.6
19/07/2022	8	442.9	18.3	84.5	1.8
19/07/2022	9	583.6	21.1	64.5	1.6
19/07/2022	10	679.2	23.1	57.6	1.5
19/07/2022	11	760	24.8	51.6	2.2
19/07/2022	12	782.3	26.2	48.3	1.8
19/07/2022	13	769.2	27.4	42.3	1.7
19/07/2022	14	687.1	28.5	34.8	1.5
19/07/2022	15	589.7	29.1	34.2	1.5
19/07/2022	16	480.2	29.4	34.6	1.3
19/07/2022	17	312	29.5	34	0.9
19/07/2022	18	220	29.4	36.3	0.5
19/07/2022	19	123.4	27.4	46.4	1.6
19/07/2022	20	17.2	24.4	53.6	1.8
19/07/2022	21	0.2	22.5	59.8	2.2
19/07/2022	22	0	20.8	61.1	2.4
19/07/2022	23	0	19.6	62.5	1.8
20/07/2022	0	0	18	73	0.7
20/07/2022	1	0	16.7	84.8	0.8
20/07/2022	2	0.1	16.4	84	1.1
20/07/2022	3	0	17.1	74.3	1.9
20/07/2022	4	14	18	69.2	2.4
20/07/2022	5	83.7	19	63.7	3.3
20/07/2022	6	198.9	20.7	59.9	3.8
20/07/2022	7	347.1	22.7	56.3	4.5
20/07/2022	8	489.2	25.1	51.6	4.6
20/07/2022	9	609.7	27.5	45.2	4.8
20/07/2022	10	703.2	29.9	39.7	4.9
20/07/2022	11	750	31.5	36	5.3
20/07/2022	12	798.1	32.8	33.9	4.7
20/07/2022	13	781.1	33.8	31.9	4.9
20/07/2022	14	723.8	34.6	30.5	5.1
20/07/2022	15	518.6	34.5	29.4	5.1
20/07/2022	16	384.8	33.8	30.3	4.3
20/07/2022	17	359.3	33.2	33.6	4.4
20/07/2022	18	243.2	31.4	39.1	3
20/07/2022	19	101.6	30.4	41.4	2.6
20/07/2022	20	28.1	27.4	47.4	2.2
20/07/2022	21	1.7	24	64	2.2
20/07/2022	22	0	20.5	86.1	2.4
20/07/2022	23	0	18.7	92.3	0.8
21/07/2022	0	0	17.6	93.4	0.4
21/07/2022	1	0	16.9	93.6	0.3
21/07/2022	2	0.1	16.5	93.6	0.8
21/07/2022	3	0.8	16.5	93.6	0.7
21/07/2022	4	17.3	16.2	93.6	0.2
21/07/2022	5	48.7	16.4	93.6	0.5
21/07/2022	6	92.9	16.6	93.6	1.1
21/07/2022	7	274.2	17.5	93.6	1.2
21/07/2022	8	430.7	19.7	90.2	1.4
21/07/2022	9	537.8	21.7	81.1	1.7
21/07/2022	10	500	22.6	77.8	2
21/07/2022	11	441.2	22.5	75.2	2.4
21/07/2022	12	306.1	21.9	75.4	2.5
21/07/2022	13	593	21.9	76.2	2.9
21/07/2022	14	569	21.9	74.9	3.2
21/07/2022	15	423.2	21.3	76.3	2.6
21/07/2022	16	322.9	20.7	78.7	2.8
21/07/2022	17	291.2	19.8	81.2	2.9
21/07/2022	18	149.6	18.3	84.3	3
21/07/2022	19	26.8	17.3	87.8	2.4
21/07/2022	20	2.6	16.4	90.3	2.2
21/07/2022	21	0	15.7	92.7	2.6
21/07/2022	22	0	15.4	93	2.6
21/07/2022	23	0.1	15.2	93	2.7
22/07/2022	0	0.2	15	93	2.7
22/07/2022	1	0.1	14.7	93.1	3
22/07/2022	2	0	14.3	93	3.3
22/07/2022	3	0.1	14.2	93	3.4
22/07/2022	4	6.6	14	92.9	3.4
22/07/2022	5	29.1	13.9	92.4	3.2
22/07/2022	6	54.7	13.9	92.3	3.5
22/07/2022	7	95.5	14.2	92	3.5
22/07/2022	8	101.4	14.5	91.8	3.4
22/07/2022	9	171.2	14.5	94.1	3
22/07/2022	10	247	15.7	90.2	3.3
22/07/2022	11	322.6	16.6	84.6	3.6
22/07/2022	12	211.5	16.3	85.8	3.9
22/07/2022	13	395.1	16.6	87.1	4.1
22/07/2022	14	245.5	16.8	87.2	3.6
22/07/2022	15	147.7	16.9	87.3	3.2
22/07/2022	16	102	16.6	90	3
22/07/2022	17	51.8	16	92.4	3
22/07/2022	18	36.4	15.9	93.3	2.7
22/07/2022	19	15.6	15.6	94.9	2.3
22/07/2022	20	2.6	15.2	95.3	2.2
22/07/2022	21	0.2	14.8	95.3	2
22/07/2022	22	0.4	14.9	95.3	1.8
22/07/2022	23	0.1	14.8	95.3	1.9
23/07/2022	0	0	14.8	95.3	1.8
23/07/2022	1	0.1	14.9	95.3	1.5
23/07/2022	2	0.1	15	95.3	1.3
23/07/2022	3	0.1	15.3	95.3	0.9
23/07/2022	4	2.1	15.5	95.3	0.8
23/07/2022	5	13.5	15.4	95.3	1.1
23/07/2022	6	58.4	15.4	95.3	1.2
23/07/2022	7	70.8	15.6	95.3	1.3
23/07/2022	8	100	15.7	95.3	1.3
23/07/2022	9	85	15.6	95.3	2
23/07/2022	10	188.8	15	95.3	3.1
23/07/2022	11	165.6	14.7	95.3	3
23/07/2022	12	147.8	14.9	95.3	2.8
23/07/2022	13	105.4	14.5	95.3	2.7
23/07/2022	14	117.6	14	95.3	2.8
23/07/2022	15	100.6	13.6	95.3	3
23/07/2022	16	100.2	13.6	95.3	3.3
23/07/2022	17	71.3	13.2	95.3	2.8
23/07/2022	18	65.1	13.4	94.8	2.4
23/07/2022	19	32.2	13.6	90.1	2.5
23/07/2022	20	18.3	13.3	85.2	2.3
23/07/2022	21	0	12	86.3	1.4
23/07/2022	22	0.2	11.4	87.9	0.7
23/07/2022	23	0	11.4	88.7	0.2
24/07/2022	0	0.2	10.7	90.1	0.7
24/07/2022	1	0	9.6	92.3	0.5
24/07/2022	2	0	9.1	93.3	0.3
24/07/2022	3	0	8.7	93.8	0.8
24/07/2022	4	12.2	8.6	93.8	1.4
24/07/2022	5	91.2	9.8	93.8	1.9
24/07/2022	6	216.3	11.8	93.8	2.3
24/07/2022	7	253.3	14.1	93.6	2.8
24/07/2022	8	293.7	15.7	89.6	3.6
24/07/2022	9	243.6	16.7	81.5	3.8
24/07/2022	10	366.6	17.9	78	4.2
24/07/2022	11	431.7	19.6	72	4.4
24/07/2022	12	348.1	20.5	68.4	4.3
24/07/2022	13	196.8	21.1	67	3.7
24/07/2022	14	227.3	20.8	69	3.5
24/07/2022	15	300.2	20.8	69.1	4.1
24/07/2022	16	266.8	20.8	68.6	4.3
24/07/2022	17	219.8	20.6	72.1	3.7
24/07/2022	18	82.3	19.3	81.3	3.2
24/07/2022	19	58	18.8	86	3
24/07/2022	20	10.1	18.2	90.2	2.3
24/07/2022	21	0.4	17.9	91.8	1.9
24/07/2022	22	0.3	17.9	91.9	2.4
24/07/2022	23	0	17.4	92.8	3
25/07/2022	0	0.1	17.2	93.1	3.3
25/07/2022	1	0.3	17	93.1	3.4
25/07/2022	2	0.1	16.7	93.1	3
25/07/2022	3	0.1	16.6	93.2	3.4
25/07/2022	4	1.5	16.9	94.2	3.2
25/07/2022	5	16.8	17.4	94.2	3.4
25/07/2022	6	80.3	18	94.2	3.9
25/07/2022	7	100.8	18.4	94.2	4.2
25/07/2022	8	80.4	18.3	94.2	3
25/07/2022	9	82.2	18.5	94.2	1.3
25/07/2022	10	79	18.2	94.2	1.2
25/07/2022	11	79.6	18.4	94.2	1.2
25/07/2022	12	81	18.2	94.2	1.3
25/07/2022	13	392.9	19	94.2	2.2
25/07/2022	14	381.9	19.7	94.3	2.8
25/07/2022	15	254.9	20.3	91.4	2
25/07/2022	16	462.6	21.6	76.6	2.5
25/07/2022	17	283.9	21.2	70.3	3
25/07/2022	18	130.1	20	76.8	3.1
25/07/2022	19	45.3	19	80.2	2.8
25/07/2022	20	6.6	17.7	88.3	2.9
25/07/2022	21	0.5	17	91.7	2.9
25/07/2022	22	0	16.3	92.1	2.3
25/07/2022	23	0	16	92.5	2.1
26/07/2022	0	0.1	15.6	92.5	1.9
26/07/2022	1	0	15.3	92.5	2
26/07/2022	2	0.3	14.8	92.5	2.9
26/07/2022	3	0.3	13.7	92.3	3.2
26/07/2022	4	6.7	13.4	91.1	3
26/07/2022	5	78.3	13.2	89	3
26/07/2022	6	198.4	13.5	84.6	4
26/07/2022	7	204.5	13.6	77.5	4.5
26/07/2022	8	374.5	13.6	81.6	4.1
26/07/2022	9	498.1	14.2	73.9	5.3
26/07/2022	10	441.2	14.4	71.4	5
26/07/2022	11	422.6	13.4	81.6	5.1
26/07/2022	12	492.1	13.7	81.9	5.1
26/07/2022	13	551.4	14	74.6	5.7
26/07/2022	14	478.5	14.6	68.8	5.5
26/07/2022	15	332.9	14.4	67.8	5.6
26/07/2022	16	269.6	14.3	65.6	5.2
26/07/2022	17	210.7	13.1	81.2	4.7
26/07/2022	18	137.5	13.4	74.3	4.9
26/07/2022	19	52.9	12.2	89	4.1
26/07/2022	20	8.1	12	90	4.1
26/07/2022	21	0.1	11.9	86.6	4.2
26/07/2022	22	0.1	12	83.6	4.3
26/07/2022	23	0.2	12	84.1	4.5
27/07/2022	0	0.2	12.3	81	4.4
27/07/2022	1	0.1	12	84.3	4.4
27/07/2022	2	0.2	12.2	79.4	4.6
27/07/2022	3	0.1	12.1	80.5	4.6
27/07/2022	4	3.2	12	82.5	4.7
27/07/2022	5	33	12.2	80.6	4.7
27/07/2022	6	99.7	12.5	80.9	4.4
27/07/2022	7	171.8	12.9	80.7	4.3
27/07/2022	8	281.8	13.7	77.2	4.7
27/07/2022	9	388.9	14.6	75	4.2
27/07/2022	10	449.1	15.3	70.9	4.2
27/07/2022	11	444.3	15.6	69.5	4
27/07/2022	12	446.8	15.6	68	4
27/07/2022	13	581.1	15.7	66.1	4.3
27/07/2022	14	501.2	15.7	64.2	4.5
27/07/2022	15	534.4	15.5	63.8	4.5
27/07/2022	16	406.5	15	64.5	4.7
27/07/2022	17	296.3	14.7	66	4.7
27/07/2022	18	137.9	14.1	68	4.1
27/07/2022	19	66.7	13.5	72	3.2
27/07/2022	20	10.9	13	75.7	2.6
27/07/2022	21	0.3	12.6	78.2	3.1
27/07/2022	22	0	12.4	80.1	3.1
27/07/2022	23	0.3	12.4	80.4	3.2
28/07/2022	0	0.1	12.2	82.9	2.6
28/07/2022	1	0.1	12.2	84.6	2.8
28/07/2022	2	0	12.1	83.1	3.5
28/07/2022	3	0.1	12	84.9	2.3
28/07/2022	4	6	11.9	84.4	2.6
28/07/2022	5	58.8	11.9	84.3	2.5
28/07/2022	6	139.7	12.3	83.2	2.6
28/07/2022	7	181.9	13	81.1	2.1
28/07/2022	8	239.3	13.5	77.1	2.5
28/07/2022	9	429.9	14.2	74	2.3
28/07/2022	10	591.1	15.2	69.7	2.1
28/07/2022	11	673.6	16.2	65.9	1.8
28/07/2022	12	840.1	17.3	61.5	1.8
28/07/2022	13	842.8	18.2	58.6	1.6
28/07/2022	14	630.9	18.7	57	1.6
28/07/2022	15	655.5	19.4	55.4	1.6
28/07/2022	16	499.3	19.7	54.6	1.7
28/07/2022	17	294.4	19.2	56.1	2.2
28/07/2022	18	147.8	17.8	59.5	2.7
28/07/2022	19	89.9	16.5	63.4	2.6
28/07/2022	20	15.7	14.9	78.6	2.1
28/07/2022	21	0	13.3	90.3	0.9
28/07/2022	22	0	12.5	92.6	0.5
28/07/2022	23	0	11.2	94.8	0.8
29/07/2022	0	0.1	10.7	94.9	0.4
29/07/2022	1	0	10.2	94.9	0
29/07/2022	2	0.2	9.7	94.9	0
29/07/2022	3	0.4	9.6	94.9	0.1
29/07/2022	4	8.6	9	94.9	0.1
29/07/2022	5	57.2	9.1	94.9	0
29/07/2022	6	180.1	11	94.9	0.6
29/07/2022	7	357.7	13.3	95	0.8
29/07/2022	8	502.7	15.7	83.9	1.9
29/07/2022	9	596.6	17.9	67	2.5
29/07/2022	10	581.4	19.1	55.9	2.1
29/07/2022	11	755.5	20.2	50.1	2.7
29/07/2022	12	783.3	20.9	48.2	3.5
29/07/2022	13	758.3	21.2	49.1	3.2
29/07/2022	14	699.3	21.6	48.5	2.9
29/07/2022	15	559.1	21.5	48.1	3.2
29/07/2022	16	519.5	21.5	45.2	3.1
29/07/2022	17	390.1	21	43.8	3
29/07/2022	18	223.8	20.4	45.6	2.3
29/07/2022	19	96	19.1	53.5	2.3
29/07/2022	20	12.4	17.1	65.2	1.4
29/07/2022	21	0	15.5	72.8	0.6
29/07/2022	22	0.1	13.7	81.8	0.2
29/07/2022	23	0	12.9	87.3	0.2
30/07/2022	0	0.2	11.8	90.8	0
30/07/2022	1	0.8	10.9	93.4	0.1
30/07/2022	2	0.6	10.6	93.7	0
30/07/2022	3	0.7	9.5	93.7	0
30/07/2022	4	7.1	10.6	94.6	0.3
30/07/2022	5	52.8	10.9	94.7	0.1
30/07/2022	6	116.4	12.5	94.7	0.7
30/07/2022	7	221.5	14.8	93.8	1.1
30/07/2022	8	351.1	17.7	77.2	1.9
30/07/2022	9	353	19.4	64.1	2.8
30/07/2022	10	561.1	20.4	63	2.8
30/07/2022	11	576.7	21.9	59.8	2.7
30/07/2022	12	325.1	22.3	54.1	3.2
30/07/2022	13	555.8	22.5	56.6	3.9
30/07/2022	14	359.6	21.6	59.5	4.1
30/07/2022	15	421.4	21.2	65.6	3.7
30/07/2022	16	484	22.2	56.2	4.3
30/07/2022	17	137.6	21.9	56.9	3.3
30/07/2022	18	27.6	20.9	63.4	2.3
30/07/2022	19	11.5	18.1	89.1	1
30/07/2022	20	3.8	17.4	92.1	0.3
30/07/2022	21	0	16.7	93.2	0.3
30/07/2022	22	0.1	15.9	93.4	0
30/07/2022	23	0.2	15.1	93.8	0.4
31/07/2022	0	0	14.8	93.8	0.8
31/07/2022	1	0	14.5	93.8	1.1
31/07/2022	2	0	14.4	93.8	1
31/07/2022	3	0	14.5	93.8	0.8
31/07/2022	4	3.9	14.4	93.8	0.8
31/07/2022	5	28.9	14.7	93.8	1.2
31/07/2022	6	56	15	93.9	1.3
31/07/2022	7	101.1	15.5	93.9	1.6
31/07/2022	8	107.1	15.8	93.9	1.5
31/07/2022	9	137.5	16.2	93.9	1.9
31/07/2022	10	309.8	17.2	92.4	2
31/07/2022	11	404.8	18.5	83.4	1.9
31/07/2022	12	442.2	19.7	76.6	2.4
31/07/2022	13	309.9	20.5	70.3	2.6
31/07/2022	14	142.7	20.3	69.1	1.6
31/07/2022	15	66.7	19.6	72.5	1.7
31/07/2022	16	52.5	17.3	90.9	1.4
31/07/2022	17	22.1	16.5	93.2	1.2
31/07/2022	18	12.5	16	92.8	1.9
31/07/2022	19	10.5	15.9	92.7	2.1
31/07/2022	20	7.8	16	92.7	1.6
31/07/2022	21	0.2	15.9	92.6	2.1
31/07/2022	22	0.3	15.8	92.6	1.7
31/07/2022	23	0.3	16	92.6	1.8
01/08/2022	0	0.2	16.1	92.6	1.2
01/08/2022	1	0	15.9	92.6	1.3
01/08/2022	2	0.5	15.5	92.6	2
01/08/2022	3	0.5	14.4	92.6	2.5
01/08/2022	4	3.7	12.8	92.6	1.5
01/08/2022	5	58.9	11.7	92.5	1.7
01/08/2022	6	209.1	12	91.5	2.2
01/08/2022	7	372.1	13.2	86.2	3.3
01/08/2022	8	511	14.4	75.2	4.5
01/08/2022	9	610.5	15.4	68.9	4.4
01/08/2022	10	733.9	16.2	62.3	4.6
01/08/2022	11	813.3	16.9	56.9	5
01/08/2022	12	839.4	17.4	54.1	5.1
01/08/2022	13	819	17.9	51.8	5
01/08/2022	14	751.1	18	50	4.8
01/08/2022	15	652.3	17.7	50.4	4.9
01/08/2022	16	529.1	17.2	53.7	4.7
01/08/2022	17	385.9	16.6	53.5	4.5
01/08/2022	18	230.5	15.7	59.1	4.2
01/08/2022	19	89.7	14.5	69.2	3.6
01/08/2022	20	11.2	12.9	80.8	1.9
01/08/2022	21	0	11.7	88.9	1.7
01/08/2022	22	0	10.6	91.8	0.8
01/08/2022	23	0	9.8	93	0.8
