Date	GlobRad	Tmin	Tmax	VP	WindSpeed	Rain
01/01/2013	16.52	20.85	29.8	0.958474925	2.21	1.01
02/01/2013	15.29	19.97	30.18	0.935497755	1.76	0.54
03/01/2013	17.45	20.6	30.5	1.102785764	1.73	0.47
04/01/2013	11.07	19.33	30.72	1.085374236	2.09	0.15
05/01/2013	13.53	20.48	30.57	1.115960722	2.45	0.17
06/01/2013	15.48	21.18	30.99	1.27394825	2.32	0.43
07/01/2013	15.05	22.14	29.77	0.87736784	2.47	3.23
08/01/2013	18.19	21.39	30.25	0.969345869	2.21	2.17
09/01/2013	13.84	22.09	30.63	0.941432456	2.28	1.47
10/01/2013	16.61	21.63	30.19	1.006718218	2.45	1.06
11/01/2013	12.96	21.54	30.09	1.01502257	2.57	0.58
12/01/2013	18.03	20.16	30.78	1.12055381	2.12	0.34
13/01/2013	19.6	18.92	30.47	1.361211479	1.77	0.03
14/01/2013	14.17	19.37	30.22	1.215717868	1.78	0.42
15/01/2013	15.22	18.88	30.06	1.128510723	1.77	0.81
16/01/2013	14.37	18.95	30.15	1.033050556	1.58	1.27
17/01/2013	19.78	19.18	29.78	1.101315201	1.98	0.47
18/01/2013	16.73	19.67	29.69	1.167648829	2.55	0.09
19/01/2013	15.42	19.35	28.86	1.047996153	2.43	0.43
20/01/2013	17.21	19.25	29.55	1.14341788	2.28	0.34
21/01/2013	16.61	18.88	29.51	0.96157454	2.27	1.54
22/01/2013	17.51	19.34	29.91	1.105351782	2.32	0.21
23/01/2013	14.84	19.84	30.15	1.232651139	2.2	0.07
24/01/2013	15.74	19.77	30.38	1.311350512	2.1	0.05
25/01/2013	16.64	19.59	30.86	1.47107899	2.11	0.01
26/01/2013	11.39	20.4	30.82	1.374025097	2.29	0.02
27/01/2013	16.61	20.28	31.36	1.392164003	2.43	0.13
28/01/2013	18.28	20.75	31.05	1.394393652	2.19	0.36
29/01/2013	19.08	20.38	31.09	1.412904123	2.1	0.39
30/01/2013	19.52	19.17	32.05	1.56764416	1.7	0
31/01/2013	19.69	19.87	31.58	1.444426076	2.24	0.01
01/02/2013	18.42	19.09	30.99	1.614743981	2.71	0.01
02/02/2013	21.47	19.55	30.94	1.60791717	2.22	0.04
03/02/2013	12.91	19.13	30.46	1.393063175	2.1	0.53
04/02/2013	15.93	19.53	31.58	1.57982653	1.89	0.15
05/02/2013	17.72	19.26	31.61	1.45896096	1.65	0.6
06/02/2013	17.26	19.9	31.77	1.408496955	1.96	0.72
07/02/2013	21.11	20.16	30.79	1.210746528	1.71	1.5
08/02/2013	19.86	19.47	31.51	1.533386466	1.68	0
09/02/2013	15.62	19.46	31.33	1.50957274	2.18	0.02
10/02/2013	16.85	19.59	31.4	1.596825437	1.97	0
11/02/2013	15.97	20.38	31.84	1.658788268	1.95	0.02
12/02/2013	18.35	20.58	31.79	1.604361274	1.96	0.24
13/02/2013	21.14	19.24	32.56	1.931933495	1.55	0.19
14/02/2013	22.67	18.29	33.04	2.10154292	1.28	0.05
15/02/2013	21.23	19.75	33.28	2.184593316	1.37	0
16/02/2013	23.52	19.38	33.18	2.245467429	1.77	0.01
17/02/2013	12.64	19.99	30.35	1.392109904	2.71	0.65
18/02/2013	14.11	18.81	31.28	1.390411594	2.87	0.46
19/02/2013	22.11	20.08	31.12	1.635769049	2.41	0.38
20/02/2013	15.04	19.92	31.68	1.496469594	2.34	0.73
21/02/2013	15.02	20.06	32.79	1.890552994	2.26	0.08
22/02/2013	21.38	19.63	33.01	2.032667264	1.94	0.01
23/02/2013	22.29	19.78	33.5	1.990527641	1.9	0.03
24/02/2013	21.03	19.97	34.64	2.198515544	1.74	0.02
25/02/2013	20.22	20.97	34.52	2.177922542	1.37	0.03
26/02/2013	19.51	21.06	35	2.270272618	1.4	0
27/02/2013	22.74	21.43	34.16	2.281667609	1.98	0
28/02/2013	21.27	20.86	33.44	2.215047596	1.67	0
01/03/2013	24.43	19.02	33.06	2.249571139	1.54	0
02/03/2013	14.66	20.54	30.77	1.766445571	2.07	0.43
03/03/2013	24.28	18.64	29.2	2.162663743	2.94	0.02
04/03/2013	23.73	17.48	29.93	2.18665326	2.69	0.01
05/03/2013	20.19	18.07	32.55	2.232571962	2.14	0
06/03/2013	20.84	19.78	33.76	1.970885079	2.32	0.15
07/03/2013	24.81	19.93	32.72	2.470125921	2.77	0.01
08/03/2013	21.98	18.81	32.48	2.213058202	2.67	0.12
09/03/2013	19.17	19.34	32.91	1.868347666	2.64	0.15
10/03/2013	16.45	21.66	33.81	1.985324087	2.25	0
11/03/2013	20.68	20.84	35.21	2.45013848	1.78	0
12/03/2013	21.02	21.41	34.69	2.398912172	2.06	0.01
13/03/2013	19.95	21.42	32.95	2.26879697	2.41	0.17
14/03/2013	23.25	20.69	33.02	2.356682116	2.58	0.07
15/03/2013	18.81	19.92	31.49	1.598542262	2.83	1.12
16/03/2013	13.99	20.02	32.5	1.856550251	2.66	0.05
17/03/2013	21.38	20.8	33.71	2.149389613	1.93	0.08
18/03/2013	20.34	19.94	36.12	2.774176343	1.43	0
19/03/2013	20.65	21.78	35.87	2.645660286	1.42	0
20/03/2013	22.62	22.14	36.2	2.840953219	1.04	0
21/03/2013	19.19	22.29	34.99	2.442435536	1	0.01
22/03/2013	22.87	22.33	35.86	2.834383358	1.18	0
23/03/2013	17.42	21.58	35.83	2.981959233	1.22	0
24/03/2013	26.21	21.55	37.53	3.489974355	0.79	0.01
25/03/2013	23.7	22.17	37.66	3.274985596	0.95	1.8
26/03/2013	22.3	23.03	35.59	2.649915091	2.35	0.05
27/03/2013	21.19	22.31	33.89	2.241821552	3.19	0.2
28/03/2013	18.4	20.92	33.68	2.272600691	3.09	0.06
29/03/2013	19.33	20.01	32.64	1.814619136	3.06	1.5
30/03/2013	17.5	20.71	33.08	1.891800076	2.6	0.44
31/03/2013	20.82	21.34	34.03	1.889016478	2.57	0.93
01/04/2013	22.29	22.15	35.21	2.182003687	2.43	0.06
02/04/2013	22.8	21.38	34.89	2.339108952	2.28	0.15
03/04/2013	23.65	21.05	35.48	2.659862889	1.83	0.01
04/04/2013	21.49	22.48	34.04	2.163196459	1.6	0.46
05/04/2013	19.17	23.51	34.08	2.075704639	1.73	0.7
06/04/2013	19.65	22.76	34.72	2.332130651	2.25	1.03
07/04/2013	25.87	21.15	34.42	2.580774808	2.35	0.13
08/04/2013	18.65	20.6	34.63	2.471271981	1.96	0.19
09/04/2013	20.09	21.86	35.82	2.796438049	2.17	0.01
10/04/2013	20.55	21.8	35.76	2.693544637	1.78	0.01
11/04/2013	20.57	22.47	36.71	2.974964508	1.56	0.17
12/04/2013	20.46	23.1	36.68	2.765028662	1.77	0
13/04/2013	22.03	23.03	36.26	2.797343569	2.09	0
14/04/2013	21.6	22.31	36.36	2.88350056	1.93	0
15/04/2013	20.96	23.35	37.08	2.78318657	1.83	0
16/04/2013	22.38	23.97	36.49	2.586548299	2.47	0
17/04/2013	22.19	23.01	35.91	2.611330653	2.37	0.09
18/04/2013	21.85	22.62	35.38	2.530561585	1.99	0.43
19/04/2013	21.04	22.36	35.67	2.480395636	1.87	0.77
20/04/2013	20.58	23.07	35.5	2.506940213	2.05	0.79
21/04/2013	22.52	22.19	35.58	2.445532446	1.73	1.59
22/04/2013	22.05	22.45	35.95	2.778012202	1.67	0.53
23/04/2013	22.53	22.96	35.73	2.762764548	1.97	0.4
24/04/2013	23.86	22.69	35.51	2.641158706	2.05	0.01
25/04/2013	16.35	22.7	34.29	2.217235157	2.53	0.71
26/04/2013	18.74	22.27	34.92	2.557110913	2.66	0
27/04/2013	22.63	22.72	35.41	2.828258205	2.25	0.01
28/04/2013	16.2	22.79	34.17	2.294734948	1.79	1.59
29/04/2013	18	21.9	34.18	2.277231157	1.56	2.61
30/04/2013	24.73	21.36	35.36	2.839950255	1.14	0
01/05/2013	21.73	23.14	36.5	2.841026933	0.77	0.24
02/05/2013	21.81	24.43	36.96	2.925132979	1.21	1.02
03/05/2013	19.38	24.16	29.04	0.890551644	0.79	22.29
04/05/2013	23.89	22.86	34.4	2.222131185	1.13	0
05/05/2013	22.02	22.61	34.53	2.185696135	1.13	1.46
06/05/2013	20.98	21.78	31.79	1.272133201	1.04	21.87
07/05/2013	21.22	21.22	32.94	1.631676172	1.54	6.33
08/05/2013	20.59	21.54	33.36	1.867875636	1.52	0
09/05/2013	18.57	21.39	33.98	1.945319082	1.52	0.49
10/05/2013	17.56	22.44	34.55	1.989848901	1.62	0.52
11/05/2013	13.7	23.76	32.76	1.367450422	1.86	7.08
12/05/2013	21.13	22.38	33.4	1.743625068	1.88	5.62
13/05/2013	20.29	22.06	34.2	2.208320798	2.37	0.01
14/05/2013	17.18	21.64	34.06	2.275405158	2.46	0
15/05/2013	19.73	20.82	33.91	2.217892575	2.12	0.13
16/05/2013	22.165	21.73	33.96	2.121779498	1.69	0.06
17/05/2013	24.6	21.4	34.02	2.183125934	1.51	0
18/05/2013	23.75	21.61	34.87	2.217215381	1.67	0.24
19/05/2013	20.83	22.71	35.46	2.342456561	1.73	0.48
20/05/2013	21.84	23	35.57	2.386240262	1.66	0.4
21/05/2013	15.78	23.16	34.95	1.948176456	1.42	14.16
22/05/2013	11.07	23.16	31.52	0.942735825	1.09	32.89
23/05/2013	20.31	22.82	29.59	0.659321775	1.15	13.66
24/05/2013	9.38	22.28	29.08	0.553009302	1.56	16.81
25/05/2013	11.03	22.52	28.88	0.707948114	1.76	0.58
26/05/2013	15.21	22.32	28.96	0.811010445	1.42	0.4
27/05/2013	19.1	21.96	31.4	1.046037704	1.37	3.42
28/05/2013	20.83	22.57	29.6	0.600895448	1.34	13.6
29/05/2013	19.51	22.92	29.31	0.648367249	0.85	27.96
30/05/2013	17.18	21.7	27.58	0.423618583	0.71	14.47
31/05/2013	19.12	22.17	28.56	0.545976082	0.59	10.11
01/06/2013	18.83	22.53	28.6	0.529653632	0.73	8.61
02/06/2013	18.09	22.85	28.67	0.715878222	0.67	1.78
03/06/2013	17.84	22.33	30.46	0.908841028	0.66	1.87
04/06/2013	23.37	22.9	30.65	0.805287886	0.52	4.61
05/06/2013	19.1	23.41	29.97	0.683603795	0.58	18.41
06/06/2013	19.98	22.88	29.41	0.547661738	0.64	29.9
07/06/2013	15.98	22.96	29.23	0.558629005	0.86	0.2
08/06/2013	21.7	22.96	30.58	0.837996253	1.45	0.67
09/06/2013	14.15	22.14	30.25	0.776766291	1.53	4.38
10/06/2013	3.24	23.22	26.83	0.242894011	1.22	15.24
11/06/2013	9.18	23	28.04	0.396540201	1.39	1.81
12/06/2013	16.7	22.45	28.86	0.48887969	1.74	1
13/06/2013	6.34	21.07	28.1	0.604864566	1.84	0.28
14/06/2013	12.87	20.63	29.28	0.668794427	1.54	0.81
15/06/2013	18.45	22.74	30.28	0.778101398	1.62	1.52
16/06/2013	15.41	22.51	26.98	0.458076515	1.37	6.3
17/06/2013	17.315	21.77	28.96	0.484131727	1.43	2.88
18/06/2013	19.22	22.74	29.67	0.659451966	1.67	1.66
19/06/2013	16.72	22.43	29.75	0.712199249	1.5	1.46
20/06/2013	12.45	23.27	27.91	0.436359181	1.62	3.95
21/06/2013	11.18	23.04	28.27	0.427956266	1.56	3.52
22/06/2013	15.07	22.69	27.01	0.46315879	1.85	1.29
23/06/2013	18.41	22.29	28.22	0.554040554	2.01	4.01
24/06/2013	13.94	22.35	27.82	0.475541291	1.77	1.92
25/06/2013	12.82	22.09	27.44	0.473509666	1.71	2.23
26/06/2013	23.76	21.27	29.95	0.778313176	1.39	0.77
27/06/2013	22.29	22.68	30.63	0.919027858	1.36	2.81
28/06/2013	19.71	22.19	29.83	0.692399937	1.15	17.53
29/06/2013	18.68	22.22	27.89	0.483111893	0.51	10.14
30/06/2013	20.18	22.21	28.81	0.553148861	0.61	8.15
01/07/2013	12.19	22.34	27.15	0.379687613	0.66	17.16
02/07/2013	20.08	22.45	28.26	0.443804179	0.84	16.03
03/07/2013	17.77	22.41	27.06	0.302652019	0.91	6.1
04/07/2013	19.77	21.77	29.49	0.595868728	1.13	3.97
05/07/2013	16.26	21.16	26.58	0.373441079	1.33	0.87
06/07/2013	16.72	20.87	28.48	0.514723552	1.52	4.33
07/07/2013	22.08	21.09	29.31	0.773805133	1.45	0.13
08/07/2013	21.23	21.21	29.56	0.719747404	1.44	1.34
09/07/2013	15.99	22.24	28.54	0.403554026	1.71	5.94
10/07/2013	18.01	22.79	28.07	0.446887333	1.41	2.47
11/07/2013	12.91	22.36	26.73	0.322077927	1.1	7.62
12/07/2013	12.73	21.62	27.76	0.417297523	0.83	8.1
13/07/2013	16.71	22.06	28.8	0.580905252	0.9	2.64
14/07/2013	20.84	22.2	28.78	0.59879748	1.41	0.76
15/07/2013	18.76	21.22	29.67	0.791674996	1.57	0.01
16/07/2013	19.27	20.88	30.25	0.851132958	1.48	0.82
17/07/2013	9	22.55	28.07	0.37790218	1.56	6.09
18/07/2013	10.725	22.7	28.22	0.417155448	1.49	3.13
19/07/2013	12.45	22.8	27.6	0.445503794	1.51	2.11
20/07/2013	8.68	22.59	27.26	0.408172476	1.44	2.4
21/07/2013	3.52	22.7	26.67	0.360756002	1.86	1.78
22/07/2013	20.58	21.97	27.02	0.469134322	1.7	0.99
23/07/2013	6.74	22.3	28.05	0.487634684	1.69	1.63
24/07/2013	20.52	22.56	28.98	0.559413374	1.81	2.71
25/07/2013	13.27	22.49	28.54	0.547290933	2.01	2.04
26/07/2013	18.28	22.98	28.65	0.715833229	1.92	0.35
27/07/2013	20.12	22.05	29.7	0.860933348	1.68	0.01
28/07/2013	9.06	22.22	28.89	0.740158275	1.71	1.73
29/07/2013	8.15	22.62	27.1	0.343118561	1.67	3.16
30/07/2013	18.33	22.47	28.92	0.674148148	1.69	0.19
31/07/2013	12.69	22.19	29.46	0.759982359	1.43	0.27
01/08/2013	20.27	21.48	28.88	0.687686973	1.65	0.22
02/08/2013	7.63	21.83	28.31	0.616906733	1.71	1.04
03/08/2013	12.51	22.28	27.53	0.513103478	1.81	1.02
04/08/2013	4.83	21.35	27.37	0.44355705	1.79	1.4
05/08/2013	6.68	21.28	27.48	0.449715473	1.71	0.5
06/08/2013	20.42	22.77	29.92	0.883270581	1.82	0.37
07/08/2013	22.25	21.94	31	1.012650005	1.55	0
08/08/2013	21.56	21.33	31.23	1.085535347	1.15	0.07
09/08/2013	20.9	21.2	30.85	1.026721882	1.07	1.64
10/08/2013	14.26	21.57	29.07	0.632621178	1.19	5.17
11/08/2013	14.3	21.92	27.69	0.467870619	1.18	5.45
12/08/2013	13.66	21.07	27.27	0.461588231	1.35	9.92
13/08/2013	17.97	20.21	28.75	0.698699162	1.4	5.24
14/08/2013	16.12	20.76	29.01	0.557982449	0.99	7.7
15/08/2013	16.79	22.68	28	0.362775537	1.12	8.23
16/08/2013	14.07	22.4	27.97	0.294311302	1.19	25.25
17/08/2013	17.91	22.88	28.37	0.526490419	1.46	1.64
18/08/2013	17.48	22.29	28.82	0.618792661	0.95	0.42
19/08/2013	21.26	21.96	29.76	0.663708203	1.23	0.7
20/08/2013	20.28	22.73	28.88	0.650740186	1.26	0.14
21/08/2013	11.89	21.96	27.81	0.612280533	1.45	0.84
22/08/2013	18.6	20.61	28.3	0.581207366	1.35	6.09
23/08/2013	13.5	22.16	25.83	0.167834151	1.26	16.31
24/08/2013	15.32	21.14	27.66	0.381931641	1.05	19.22
25/08/2013	19.12	21.96	28.36	0.404372052	1.4	7.23
26/08/2013	15.67	20.91	28.1	0.520191121	1.5	0.33
27/08/2013	13.28	21.81	27.28	0.357614613	1.3	3.92
28/08/2013	15.52	21.16	25.72	0.367498259	1.24	3.38
29/08/2013	13.65	20.97	27.36	0.405840971	1.14	1.79
30/08/2013	16.64	22.12	27.41	0.329708668	0.93	7.39
31/08/2013	22.24	21.95	27.95	0.382799148	0.77	11.15
01/09/2013	19.38	21.85	28.55	0.453676982	0.93	7.03
02/09/2013	18.51	21.66	28.48	0.50851271	0.55	7.4
03/09/2013	21.09	21.36	28.68	0.59259113	0.56	10.61
04/09/2013	20.53	22.2	27.55	0.31550289	0.98	17.45
05/09/2013	23.35	21.48	28.88	0.472759964	0.96	13.51
06/09/2013	21.12	22.4	28.03	0.350552339	0.7	8.97
07/09/2013	18	22	27.97	0.3666644	0.59	11.31
08/09/2013	19.7	22.33	27.97	0.394173651	0.6	14.99
09/09/2013	16.29	21.56	29.02	0.485012415	0.71	1.19
10/09/2013	20.44	22.18	28.33	0.341328552	0.98	5.5
11/09/2013	18.38	22.19	27.64	0.372244537	0.65	19.26
12/09/2013	17.35	22.09	27.13	0.314660332	0.68	13.36
13/09/2013	19.66	21.62	28.85	0.467577757	0.66	12.19
14/09/2013	13.77	22.17	27.06	0.241192577	0.79	21.35
15/09/2013	16.5	22.25	28.88	0.453690655	0.53	8.1
16/09/2013	17.69	22.18	27.48	0.26953631	0.89	5.13
17/09/2013	16.55	22.6	28.11	0.370424459	0.62	5.26
18/09/2013	16.82	21.75	27.99	0.358037023	0.53	12.09
19/09/2013	10.75	22.05	28.08	0.377363637	0.48	17.63
20/09/2013	16.45	22.53	27.97	0.365157044	0.68	5.07
21/09/2013	19.43	22.63	28.36	0.406299469	0.58	11.25
22/09/2013	12.95	23.06	27.66	0.358986136	0.59	16.84
23/09/2013	9.67	22.21	27.73	0.339274248	0.77	7.61
24/09/2013	18.55	21.34	28.31	0.37014404	0.9	2.11
25/09/2013	18.58	23.53	27.92	0.2562568	1.04	2.76
26/09/2013	18.18	22.88	26.81	0.205988597	1	6.07
27/09/2013	11.53	21.13	28.01	0.45968258	0.98	6.35
28/09/2013	19.42	21.87	27.53	0.397774565	0.57	2.59
29/09/2013	19.12	21.6	29.14	0.512986252	0.57	11.58
30/09/2013	20.62	21.73	28.75	0.55832845	0.55	16.49
01/10/2013	21.95	22.09	26.65	0.242430444	1.02	6.13
02/10/2013	19.29	22.02	27.19	0.252038755	0.98	16.82
03/10/2013	18.99	22.59	27.55	0.279466429	1.18	17.49
04/10/2013	21.61	21.45	28.3	0.368392508	1.01	5.94
05/10/2013	20.84	22.35	27.48	0.29297425	0.94	5.91
06/10/2013	19.98	22.45	28.11	0.340030657	0.8	12.32
07/10/2013	20.6	22.03	27.52	0.259522005	0.88	16.65
08/10/2013	18.43	21.64	28.06	0.371621215	1.12	5.12
09/10/2013	20.07	22.62	27.77	0.346398867	1.31	0.31
10/10/2013	11.06	22.92	26.89	0.217572025	1.23	0.81
11/10/2013	20.4	21.44	28.32	0.467660102	1.02	4.76
12/10/2013	21.13	21.97	28.27	0.419136379	1.16	2.63
13/10/2013	17.51	21.85	26.36	0.296278043	1.25	0.93
14/10/2013	20.23	20.75	27.62	0.376979251	1.13	2.11
15/10/2013	17.79	21.28	28.23	0.459482124	0.82	5.37
16/10/2013	19.43	22.32	28.76	0.344028505	0.57	18.15
17/10/2013	16.21	22.66	26.63	0.34283605	0.58	3.71
18/10/2013	17.95	21.74	27.04	0.287664203	0.82	7.04
19/10/2013	20.42	22.11	27.83	0.496376382	0.66	12.32
20/10/2013	19.19	20.98	27.05	0.244979417	1.03	9.53
21/10/2013	20.32	20.8	26.95	0.202718649	1.29	9.3
22/10/2013	16.77	21.5	26.2	0.201777738	0.89	13.25
23/10/2013	14.52	20.91	27.27	0.267692234	0.92	10.56
24/10/2013	14.52	21.52	27.67	0.330682272	1.14	5.91
25/10/2013	15.27	20.84	26.48	0.262118955	1.25	6.9
26/10/2013	15.78	21.38	26.11	0.316605579	1.03	3.26
27/10/2013	16.29	21.45	26.21	0.200197397	0.88	5.69
28/10/2013	15.07	21.68	26.66	0.245365294	1.01	2.09
29/10/2013	9.33	22.55	26.06	0.175522941	1.42	5.59
30/10/2013	18.4	21.78	28.06	0.406093723	1.43	0.57
31/10/2013	12.58	22.91	28.7	0.386476016	1.22	1.14
01/11/2013	20.54	21.61	28.62	0.425779728	1.02	1.4
02/11/2013	21.16	21.18	27.98	0.445683238	0.79	2.15
03/11/2013	17.45	21.34	27.48	0.511240066	0.47	1.61
04/11/2013	21.61	19.79	27.91	0.625998928	0.7	1.51
05/11/2013	21.4	19.63	28.03	0.595976791	0.8	0.82
06/11/2013	18.77	20.56	28.98	0.574997032	0.66	0.52
07/11/2013	19.31	22.33	27.43	0.32972938	0.55	3.78
08/11/2013	17.28	21.72	27.32	0.322535051	0.93	8.15
09/11/2013	14.84	22.39	26.57	0.238167298	1.01	3.89
10/11/2013	11.55	21.82	25.4	0.23326512	1.32	2.55
11/11/2013	8.97	21.63	25.81	0.272532285	1.7	0.68
12/11/2013	18.3	21.55	28.04	0.399188847	1.66	1.84
13/11/2013	15.56	21.47	27.62	0.364056358	1.75	1.12
14/11/2013	14.5	21.08	25.71	0.192385081	1.56	15.23
15/11/2013	13.36	20.87	26.71	0.263590509	1.53	7.68
16/11/2013	15.49	22.07	27.42	0.37916782	1.58	0.08
17/11/2013	16.32	21.6	28.2	0.420489877	1.37	0.13
18/11/2013	14.62	21.55	28.24	0.439077775	1.27	0.02
19/11/2013	21.89	19.87	27.72	0.50508635	0.99	0.8
20/11/2013	18.44	21.2	27.42	0.36274573	0.97	4.57
21/11/2013	19.46	21.17	27.37	0.363869606	1.07	2.54
22/11/2013	17.3	21.11	27.72	0.365073442	1.16	1.78
23/11/2013	13.74	21.29	27.38	0.395393634	1.34	1.35
24/11/2013	18.47	20.65	27.55	0.427657181	1.35	1.15
25/11/2013	18.11	19.73	27.78	0.428219899	1.23	0.99
26/11/2013	15.55	21.27	27.33	0.375361615	0.94	0.62
27/11/2013	18.26	21.75	27.71	0.421278377	1.34	1.43
28/11/2013	12.96	20.16	26.32	0.413606887	2.23	1.96
29/11/2013	17.58	20.82	26.89	0.371818208	1.58	2.62
30/11/2013	13.86	20.7	26.64	0.402651074	1.82	2.75
01/12/2013	18.48	19.5	26.64	0.406137231	1.58	0.97
02/12/2013	18.68	18.79	27.12	0.40698998	1.08	0.35
03/12/2013	18.01	19.69	27.67	0.431775508	0.8	0.02
04/12/2013	18.57	20.31	27.5	0.4264095	1.08	0.04
05/12/2013	18.66	19.51	27.36	0.425842094	1.32	0.15
06/12/2013	16.69	20.53	28.06	0.433368675	1.41	0.55
07/12/2013	11.6	21.87	27.6	0.332652667	1.62	3.23
08/12/2013	19.11	21.05	26.95	0.372065051	1.65	2.72
09/12/2013	14.67	19.95	26.94	0.371846744	1.54	2.32
10/12/2013	17.62	19.74	27.4	0.467300181	1.47	0.92
11/12/2013	14.16	19.91	27.79	0.435927843	1.59	1.38
12/12/2013	16.71	21.91	27.19	0.452949649	2.08	0.96
13/12/2013	13.46	21.18	26.48	0.359852373	1.94	0.83
14/12/2013	11.55	21.47	27.47	0.408460235	1.65	1.37
15/12/2013	4.97	21.37	25.58	0.22430912	1.55	1.55
16/12/2013	8.79	21.15	25.36	0.330967614	2.03	0.38
17/12/2013	14.67	20.64	26.16	0.419548276	2.15	1.44
18/12/2013	11.89	20.91	26.26	0.442144736	2.1	0.18
19/12/2013	15.17	20.67	26.48	0.426159144	1.99	0.91
20/12/2013	12.12	20.21	27.23	0.433440841	1.71	0.72
21/12/2013	16.78	19.97	27.4	0.400230577	1.66	1.09
22/12/2013	15.57	19.76	27.72	0.405183241	1.63	1.28
23/12/2013	13.33	19.85	27.14	0.454137597	1.57	1.09
24/12/2013	17.47	20.03	27.05	0.481388126	1.8	0.66
25/12/2013	16.68	18.77	26.48	0.521475128	1.45	0
26/12/2013	20.65	17.23	26.61	0.499033258	1.33	0
27/12/2013	13.23	17.91	26.66	0.450941621	1.43	0.35
28/12/2013	14.11	19.57	27.8	0.476479541	1.88	0.27
29/12/2013	16.1	20.76	27.91	0.517096895	1.69	0.3
30/12/2013	18.7	20.32	27.86	0.522706564	1.71	0.53
31/12/2013	15.91	20.34	27.61	0.521042075	1.86	0.66
01/01/2014	14.82	20.08	27.88	0.548057528	2	1.16
02/01/2014	18.96	18.29	27	0.500630264	1.55	0.86
03/01/2014	13.19	19.96	27.16	0.501754585	1.83	1.17
04/01/2014	12.41	20.34	27.92	0.503871508	1.88	0.96
05/01/2014	16.19	20.35	27.73	0.57747227	1.49	0.5
06/01/2014	14.22	19.82	27.07	0.495896781	1.52	1.9
07/01/2014	15.87	18.77	27.01	0.509474669	1.48	0.59
08/01/2014	12.68	19.82	27.57	0.518353617	1.82	2.23
09/01/2014	15.16	19.56	27.57	0.536024763	1.94	1.62
10/01/2014	17.59	18.67	27.89	0.563380483	1.88	1.02
11/01/2014	17.85	19.26	27.61	0.576024561	1.59	1.25
12/01/2014	16.16	19.46	27.31	0.587402768	2.02	0.71
13/01/2014	19.3	17.9	27.51	0.606787296	1.76	0.98
14/01/2014	17.97	18.54	27.54	0.606749443	1.49	0.26
15/01/2014	15.93	19.23	28.25	0.658425009	1.71	0.99
16/01/2014	21.01	19.21	26.82	0.770532997	2.34	0.11
17/01/2014	17.06	18	26.85	0.749656468	2.14	0.43
18/01/2014	12.28	19.04	27.03	0.601029743	2.49	2.17
19/01/2014	18.09	17.88	27.3	0.700847038	2.28	0.47
20/01/2014	15.74	20.15	27.58	0.68405192	2.37	0.19
21/01/2014	16.41	19.87	28.48	0.761604532	1.74	0.14
22/01/2014	15.43	19.86	27.73	0.751754441	2.43	0.27
23/01/2014	17.12	18.7	27.9	0.761494874	2.15	0.03
24/01/2014	15.82	20.06	28.26	0.769567177	2.21	0.26
25/01/2014	14.73	19.96	28.85	0.797539329	2.02	0.39
26/01/2014	15.3	20.05	28.36	0.808358621	1.94	0.04
27/01/2014	14.32	19.21	28.27	0.843257911	1.67	0.05
28/01/2014	14.88	18.91	29.21	0.818350691	1.68	0.61
29/01/2014	21.09	18.68	28.6	0.938131895	1.59	0.03
30/01/2014	20.16	18.94	28.8	0.867996616	1.93	0.16
31/01/2014	20.34	18.46	28.22	1.010961508	1.92	0.12
01/02/2014	20	19.08	28.34	0.918310639	1.83	0.29
02/02/2014	21	18.02	28.78	0.920315389	1.55	0.19
03/02/2014	20.57	19	29.51	0.988353608	1.5	0
04/02/2014	17.58	19.26	28.17	0.923007984	1.48	0
05/02/2014	19.55	19.21	29.91	1.049704781	1.71	0.02
06/02/2014	19.21	19.24	29.02	1.02329209	1.9	0.13
07/02/2014	17.24	18.4	29.18	1.076042351	1.79	0.06
08/02/2014	21.41	19.1	29.45	1.030106965	1.73	0.52
09/02/2014	13.72	19.83	30.07	1.057255967	2.24	0.02
10/02/2014	16.33	20.41	30.18	1.080639054	2.29	0.01
11/02/2014	17.91	20.34	30.34	1.17224661	2.04	0.03
12/02/2014	19.14	20.9	31.66	1.249760565	1.79	0.1
13/02/2014	20.37	20.49	32.4	1.43814036	1.65	0.38
14/02/2014	18.04	20.88	31.09	1.305572115	1.87	0.14
15/02/2014	20.71	19.96	31.27	1.409668867	2.1	0.04
16/02/2014	15.59	20.26	30.51	1.25961339	2.62	0.17
17/02/2014	20.02	19.83	30.49	1.338798914	2.26	0.08
18/02/2014	19.3	19.67	30.36	1.207762404	2.17	0.34
19/02/2014	17.61	19.41	30.99	1.424615836	2.1	0.05
20/02/2014	17.62	18.6	31.31	1.29140678	2	0.2
21/02/2014	17.71	19.66	31.25	1.192807279	2.18	0.7
22/02/2014	15.76	20.89	31.41	1.370862361	2.24	0.31
