Date	GlobRad	Tmin	Tmax	VP	WindSpeed	Rain	AvgPar30
06/10/2018	5.58	21.61	27.37	0.289276337	1.74	31.15	8.41966666666667
07/10/2018	9.35	21.51	27.44	0.307635138	1.33	21.29	8.2205
08/10/2018	14.87	21.95	27.78	0.35256399	1.32	9.78	8.21933333333333
09/10/2018	17.75	21.85	28.75	0.432152529	1.27	6.46	8.21633333333333
10/10/2018	23.25	20.58	28.84	0.500205111	0.84	2.71	8.28983333333333
11/10/2018	20.95	19.61	29.49	0.707388359	0.63	5.09	8.29483333333333
12/10/2018	19.7	21.09	27.74	0.400079011	0.5	6.14	8.238
13/10/2018	17.01	21.39	27.45	0.375446642	1.04	17.32	8.14583333333333
14/10/2018	21.19	20.98	28.2	0.414379216	0.47	30.49	8.13283333333333
15/10/2018	19.93	21.59	28.25	0.382644901	0.51	35.73	8.09483333333333
16/10/2018	3.6	21.03	24.96	0.132240541	1.14	31.99	7.78916666666667
17/10/2018	15.28	20.99	27.58	0.329317402	0.85	14.75	7.66516666666667
18/10/2018	12.16	20.75	26.66	0.297021145	1	17.27	7.54016666666667
19/10/2018	21.82	20.74	27.84	0.348937676	1.34	4.23	7.64016666666667
20/10/2018	14.91	22.03	26.31	0.255402973	1.38	2.11	7.82066666666667
21/10/2018	22.47	21.15	27.79	0.442640162	1.59	0.34	7.96116666666667
22/10/2018	15.29	20.5	27.42	0.394130169	1.53	0.86	7.979
23/10/2018	17.59	21.5	28.22	0.39421381	1.56	2.75	7.95583333333333
24/10/2018	13.21	21.1	27.87	0.373525988	1.39	1.96	7.917
25/10/2018	17.92	21.42	27.79	0.433317497	1.37	1.02	8.10266666666667
26/10/2018	11.66	21.73	26.57	0.234348289	1.22	10.52	8.011
27/10/2018	12.83	22.53	27.54	0.280038204	1.37	5.57	7.9435
28/10/2018	11.03	21.68	27.35	0.294026253	1.76	4.05	7.83966666666667
29/10/2018	14.08	21.48	28.05	0.443717274	1.81	0.34	7.738
30/10/2018	17.67	21.9	28.21	0.441369879	1.58	0.66	7.84433333333333
31/10/2018	20.09	20.81	28.15	0.437547859	1.1	0.39	7.83966666666667
01/11/2018	20.98	20.82	28.43	0.447820369	0.89	0.06	7.89566666666667
02/11/2018	20.85	20.5	28.45	0.384015018	0.92	1	7.9195
03/11/2018	13.49	22.62	27.93	0.300017736	1.33	3.06	7.93683333333333
04/11/2018	15.57	22.31	26.65	0.216268885	1.25	11.25	8.03466666666667
05/11/2018	16.75	21.49	28.21	0.39016333	1.24	3.82	8.22083333333333
06/11/2018	20.47	21.19	27.64	0.367808654	1.3	1.93	8.40616666666667
07/11/2018	16.18	20.69	28.25	0.426310084	1.4	0.06	8.428
08/11/2018	18.82	21.47	28.29	0.457247809	1.27	0.19	8.44583333333333
09/11/2018	14.47	21.53	28.58	0.432211959	1.26	1.5	8.2995
10/11/2018	16.83	22.17	28.24	0.39467235	1.64	2.94	8.23083333333333
11/11/2018	16.72	21.36	27.89	0.416346429	1.87	1.63	8.18116666666667
12/11/2018	18.83	21.58	28.15	0.439832705	1.66	0.35	8.2115
13/11/2018	19.68	21.31	28.34	0.449336904	1.46	0.3	8.18633333333333
14/11/2018	18.69	22.14	28.39	0.428246344	1.58	1.95	8.16566666666667
15/11/2018	17.335	20.72	27.65	0.459751908	1.77	1.39	8.39458333333333
16/11/2018	15.98	20.68	27.7	0.439951256	1.75	0.76	8.40625
17/11/2018	15.33	21.39	27.99	0.391992062	1.59	1.43	8.45908333333333
18/11/2018	16.92	21.87	28.34	0.439711006	1.77	0.54	8.37741666666667
19/11/2018	17.5	21.79	28.2	0.449515518	1.72	0.23	8.42058333333333
20/11/2018	18.65	21.86	28.01	0.429842872	1.68	0.52	8.35691666666667
21/11/2018	11.14	21.71	28.04	0.407513164	1.8	1.3	8.28775
22/11/2018	13.75	22.15	27.77	0.366884822	1.95	2.31	8.22375
23/11/2018	17.08	21.53	28.22	0.479480231	1.46	0.04	8.28825
24/11/2018	15.93	20.57	27.97	0.471048818	1.23	0.06	8.25508333333333
25/11/2018	17.33	21.29	28.4	0.453996082	1.34	0.16	8.34958333333333
26/11/2018	18.11	20.45	28.38	0.406771568	1.12	1.28	8.43758333333333
27/11/2018	17.35	20.25	27.89	0.44260251	1.26	4.37	8.54291666666667
28/11/2018	14.37	21.39	27.29	0.358186195	1.56	4.18	8.54775
29/11/2018	18.64	20.69	26.69	0.377264118	1.3	0.51	8.56391666666667
30/11/2018	17.71	20.01	26.98	0.412909033	1.26	0.6	8.52425
01/12/2018	18.22	19.75	27.49	0.443016213	1.2	0.06	8.47825
02/12/2018	13.73	20.14	27.73	0.450755382	1.25	0.16	8.35958333333333
03/12/2018	17.35	20.14	28.31	0.420495929	1.29	0.94	8.42391666666667
04/12/2018	18.28	20.93	27.54	0.484370542	1.39	0.12	8.46908333333333
05/12/2018	13.12	19.42	27.57	0.498841727	1.83	0.24	8.40858333333333
06/12/2018	15.47	20	27.24	0.555028171	1.79	0.13	8.32525
07/12/2018	9.85	20.38	27.27	0.391771202	1.98	1.11	8.21975
08/12/2018	14.73	19.98	27.97	0.499311747	1.61	0.11	8.15158333333333
09/12/2018	16.51	19.57	27.69	0.584652905	1.42	0	8.18558333333333
10/12/2018	17.13	19.46	27.31	0.631276678	1.76	0.01	8.19058333333333
11/12/2018	13.02	20.04	26.5	0.490280288	1.93	0.71	8.12891666666667
12/12/2018	18.53	19.55	27.65	0.615468363	1.59	0.26	8.12391666666667
13/12/2018	18.01	19.53	27.63	0.657235845	1.42	0.08	8.09608333333333
14/12/2018	10.91	18.99	29.07	0.570764885	1.15	0.01	7.96641666666667
15/12/2018	15.23	21.12	28.76	0.716068505	1.77	0.06	7.93133333333333
16/12/2018	16.48	20.62	28.41	0.681196242	2	0.4	7.93966666666667
17/12/2018	18.98	19.64	28.12	0.790698704	1.63	0.02	8.0005
18/12/2018	14.18	18.22	27.54	0.589844249	1.58	0.31	7.95483333333333
19/12/2018	15.21	19.24	28.25	0.60097082	1.23	0.75	7.91666666666667
20/12/2018	19.7	19.78	29.67	0.884813231	0.6	0.15	7.93416666666667
21/12/2018	14.61	19.37	26.36	0.633705814	1.59	0.49	7.992
22/12/2018	17.88	17.05	26.25	0.830278478	2.25	0.4	8.06083333333333
23/12/2018	17.9	18.76	28.52	0.786329401	2.02	0.42	8.0745
24/12/2018	17	20.25	28.08	0.705802742	2.24	1.35	8.09233333333333
25/12/2018	16.94	19.94	27.64	0.66649146	2.18	1.21	8.08583333333333
26/12/2018	14.89	19.56	28.27	0.712493496	2.04	0.65	8.03216666666667
27/12/2018	16.03	19.83	28.02	0.800850161	1.87	0.91	8.01016666666667
28/12/2018	14.46	19.32	28.69	0.756394237	1.89	0.64	8.01166666666667
29/12/2018	16.02	20.43	28.92	0.913464768	1.99	0.09	7.968
30/12/2018	16.54	19.52	29.57	0.90412953	2	0.22	7.9485
31/12/2018	15.13	19.9	29.32	0.909134124	2.35	0.46	7.897
01/01/2019	15.92	19.95	29.08	0.728637983	2.5	2.28	7.9335
